Unnamed: 0|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No_Articles_x|Date|No_Articles_y
649|2014-08-04|82.81|83.62|81.86|83.41|401587|USD|649|1.007|0.5449393676990529|2020-01-24|1|2020-01-24|1
650|2014-08-05|83.43|83.88|82.44|82.75|282403|USD|650|0.985|0.5671632356506839|2020-01-29|2|2020-01-29|2
651|2014-08-06|82.16|82.82|81.5|82.58|325472|USD|651|1.002|0.5819865819153923|2020-01-30|1|2020-01-30|1
652|2014-08-07|82.35|83.96|81.84|82.95|329142|USD|652|1.01|0.587745896956193|2020-01-31|1|2020-01-31|1
653|2014-08-08|83.16|83.91|82.08|82.9|387053|USD|653|1.006|0.5636775074585985|2020-02-09|1|2020-02-09|1
654|2014-08-11|83.63|84.06|82.95|83.48|296037|USD|654|0.987|0.5396890242131887|2020-02-10|2|2020-02-10|2
655|2014-08-12|82.57|83.81|81.61|82.65|429603|USD|655|1.012|0.5660464956012737|2020-02-11|1|2020-02-11|1
656|2014-08-13|83.6|85.0|82.4|84.06|639643|USD|656|1.017|0.5529250311958336|2020-02-16|1|2020-02-16|1
657|2014-08-14|85.0|85.87|81.68|85.41|694609|USD|657|1.005|0.5093880935500199|2020-02-26|2|2020-02-26|2
658|2014-08-15|85.4|87.42|85.01|86.96|560711|USD|658|1.027|0.4981264000430294|2020-02-27|1|2020-02-27|1
659|2014-08-18|87.67|89.67|87.19|89.1|625905|USD|659|1.011|0.480169984317079|2020-03-02|1|2020-03-02|1
660|2014-08-19|88.62|89.55|88.05|88.58|316097|USD|660|1.0|0.4760373334191941|2020-03-03|1|2020-03-03|1
661|2014-08-20|88.58|89.35|88.05|88.1|190461|USD|661|0.998|0.4447381343089607|2020-03-05|1|2020-03-05|1
662|2014-08-21|88.4|89.24|87.82|88.2|300027|USD|662|0.998|0.45111932358687995|2020-03-06|1|2020-03-06|1
663|2014-08-22|88.2|88.83|87.25|87.73|149150|USD|663|1.001|0.4621241370650565|2020-03-10|1|2020-03-10|1
664|2014-08-25|88.31|89.64|88.04|89.54|369741|USD|664|1.017|0.4568758611771306|2020-03-11|1|2020-03-11|1
665|2014-08-26|89.79|91.06|89.1|90.12|456469|USD|665|0.999|0.4451374675565679|2020-03-16|1|2020-03-16|1
666|2014-08-27|89.66|90.77|88.65|89.54|395619|USD|666|0.992|0.4593311257956321|2020-03-19|1|2020-03-19|1
667|2014-08-28|88.93|89.89|87.79|88.29|229699|USD|667|0.995|0.46807454969618106|2020-03-24|1|2020-03-24|1
668|2014-08-29|88.49|88.97|87.86|88.04|247473|USD|668|0.991|0.4515700149318032|2020-03-25|1|2020-03-25|1
669|2014-09-02|87.72|88.58|87.51|87.9|312643|USD|669|1.008|0.4660589846133858|2020-04-03|1|2020-04-03|1
670|2014-09-03|88.45|88.91|87.73|88.26|461761|USD|670|1.004|0.4723184512186861|2020-04-07|1|2020-04-07|1
671|2014-09-04|88.79|90.7|88.79|89.78|303147|USD|671|1.011|0.4861031250488975|2020-04-17|1|2020-04-17|1
672|2014-09-05|89.79|89.91|89.24|89.67|318294|USD|672|0.997|0.4984197078691482|2020-04-20|1|2020-04-20|1
673|2014-09-08|89.51|90.33|88.66|88.93|290767|USD|673|0.99|0.4937048298932997|2020-04-27|1|2020-04-27|1
674|2014-09-09|88.61|89.8|87.88|88.16|316347|USD|674|0.989|0.5286956238998348|2020-05-04|1|2020-05-04|1
675|2014-09-10|87.67|88.6|87.13|87.91|236442|USD|675|0.996|0.5407370885097615|2020-05-05|3|2020-05-05|3
676|2014-09-11|87.31|88.74|87.19|88.63|139149|USD|676|1.015|0.5509872143444426|2020-05-13|2|2020-05-13|2
677|2014-09-12|88.6|88.72|88.09|88.32|183737|USD|677|1.0|0.5271477185119671|2020-05-15|1|2020-05-15|1
678|2014-09-15|88.62|88.62|85.93|86.62|239480|USD|678|0.971|0.5300688195418084|2020-05-18|1|2020-05-18|1
679|2014-09-16|86.01|88.52|85.56|88.14|256914|USD|679|1.034|0.5554261385855942|2020-05-19|1|2020-05-19|1
680|2014-09-17|88.92|88.92|87.6|88.17|260854|USD|680|0.998|0.5458371449272295|2020-05-20|3|2020-05-20|3
681|2014-09-18|88.72|89.55|88.29|89.45|209256|USD|681|1.008|0.5348582341699645|2020-05-22|5|2020-05-22|5
682|2014-09-19|89.4|90.08|87.55|88.84|406064|USD|682|0.987|0.5500330394313946|2020-05-26|2|2020-05-26|2
683|2014-09-22|88.24|88.98|86.44|87.01|301462|USD|683|0.983|0.5643904732470921|2020-05-27|2|2020-05-27|2
684|2014-09-23|86.7|88.48|86.51|87.31|174100|USD|684|1.014|0.5571212971922396|2020-05-28|1|2020-05-28|1
685|2014-09-24|87.92|88.77|87.31|88.32|265745|USD|685|0.998|0.5616659864341802|2020-05-29|1|2020-05-29|1
686|2014-09-25|87.74|87.98|84.6|84.97|334185|USD|686|0.973|0.551307090944049|2020-05-31|1|2020-05-31|1
687|2014-09-26|85.36|86.83|85.1|85.7|286387|USD|687|0.993|0.5644039164852904|2020-06-01|2|2020-06-01|2
688|2014-09-29|84.75|86.73|83.87|84.99|364247|USD|688|1.009|0.5707695128780068|2020-06-02|2|2020-06-02|2
689|2014-09-30|85.5|85.79|84.32|85.66|362319|USD|689|1.007|0.5741967910363603|2020-06-04|3|2020-06-04|3
690|2014-10-01|86.06|86.09|81.78|82.95|358998|USD|690|0.962|0.5727429032053108|2020-06-08|2|2020-06-08|2
691|2014-10-02|82.82|83.95|81.42|82.41|286445|USD|691|1.005|0.614447404588003|2020-06-09|2|2020-06-09|2
692|2014-10-03|83.2|84.33|83.0|83.37|260114|USD|692|1.01|0.6342478946194305|2020-06-10|3|2020-06-10|3
